Date,BBCA,BBRI,BMRI,BBNI
2017-08-04 00:00:00+07:00,2994.902099609375,1699.8980712890625,2007.5047607421875,2524.58251953125
2017-08-07 00:00:00+07:00,3002.96337890625,1697.0509033203125,2022.8585205078125,2489.880615234375
2017-08-08 00:00:00+07:00,3063.42578125,1702.745361328125,2061.242919921875,2507.231689453125
2017-08-09 00:00:00+07:00,3059.395263671875,1711.2877197265625,2057.40478515625,2524.58251953125
2017-08-10 00:00:00+07:00,3035.210693359375,1708.440185546875,2045.888916015625,2524.58251953125
2017-08-11 00:00:00+07:00,3011.025146484375,1708.440185546875,2026.697021484375,2524.58251953125
2017-08-14 00:00:00+07:00,3023.1181640625,1716.9822998046875,2034.373779296875,2533.258544921875
2017-08-15 00:00:00+07:00,3011.025146484375,1714.135009765625,2042.05078125,2567.96044921875
2017-08-16 00:00:00+07:00,3047.302978515625,1736.91455078125,2045.888916015625,2567.96044921875
2017-08-17 00:00:00+07:00,3047.302978515625,1736.91455078125,2045.888916015625,2567.96044921875
2017-08-18 00:00:00+07:00,3015.055908203125,1725.52490234375,2011.34326171875,2567.96044921875
2017-08-21 00:00:00+07:00,3031.179931640625,1739.761962890625,2026.697021484375,2567.96044921875
2017-08-22 00:00:00+07:00,3031.179931640625,1742.6094970703125,2034.373779296875,2567.96044921875
2017-08-23 00:00:00+07:00,3087.611328125,1742.6094970703125,2038.2122802734375,2567.96044921875
2017-08-24 00:00:00+07:00,3055.36474609375,1734.0672607421875,2026.697021484375,2576.635986328125
2017-08-25 00:00:00+07:00,3079.549072265625,1742.6094970703125,2022.8585205078125,2576.635986328125
2017-08-28 00:00:00+07:00,3075.517822265625,1734.0672607421875,2030.5355224609375,2559.28466796875
2017-08-29 00:00:00+07:00,3075.517822265625,1705.5931396484375,2011.34326171875,2550.609619140625
2017-08-30 00:00:00+07:00,3079.549072265625,1716.9822998046875,2011.34326171875,2550.609619140625
2017-08-31 00:00:00+07:00,3055.36474609375,1722.6773681640625,2011.34326171875,2550.609619140625
2017-09-01 00:00:00+07:00,3055.36474609375,1722.6773681640625,2011.34326171875,2550.609619140625
2017-09-04 00:00:00+07:00,3043.27197265625,1694.20361328125,2003.66650390625,2498.55615234375
2017-09-05 00:00:00+07:00,3063.42578125,1708.440185546875,2007.5047607421875,2507.231689453125
2017-09-06 00:00:00+07:00,3047.302978515625,1691.3560791015625,1988.3123779296875,2498.55615234375
2017-09-07 00:00:00+07:00,3055.36474609375,1708.440185546875,1999.82763671875,2533.258544921875
2017-09-08 00:00:00+07:00,3039.240966796875,1708.440185546875,2038.2122802734375,2507.231689453125
2017-09-11 00:00:00+07:00,3047.302978515625,1702.745361328125,2026.697021484375,2507.231689453125
2017-09-12 00:00:00+07:00,3067.456787109375,1699.8980712890625,2026.697021484375,2515.9072265625
2017-09-13 00:00:00+07:00,3071.48828125,1697.0509033203125,2019.02001953125,2515.9072265625
2017-09-14 00:00:00+07:00,3079.549072265625,1688.5086669921875,2011.34326171875,2515.9072265625
2017-09-15 00:00:00+07:00,3043.27197265625,1691.3560791015625,2034.373779296875,2524.58251953125
2017-09-18 00:00:00+07:00,3059.395263671875,1708.440185546875,2019.02001953125,2515.9072265625
2017-09-19 00:00:00+07:00,3075.517822265625,1711.2877197265625,2026.697021484375,2550.609619140625
2017-09-20 00:00:00+07:00,3071.48828125,1711.2877197265625,2026.697021484375,2559.28466796875
2017-09-21 00:00:00+07:00,3071.48828125,1711.2877197265625,2026.697021484375,2559.28466796875
2017-09-22 00:00:00+07:00,3204.505126953125,1785.3203125,2026.697021484375,2593.987060546875
2017-09-25 00:00:00+07:00,3172.2587890625,1785.3203125,2019.02001953125,2602.662841796875
2017-09-26 00:00:00+07:00,3168.2275390625,1771.083251953125,2011.34326171875,2567.96044921875
2017-09-27 00:00:00+07:00,3184.350830078125,1736.91455078125,2026.697021484375,2524.58251953125
2017-09-28 00:00:00+07:00,3196.443603515625,1674.2716064453125,2019.02001953125,2533.258544921875
2017-09-29 00:00:00+07:00,3273.02880859375,1739.761962890625,2065.081298828125,2567.96044921875
2017-10-02 00:00:00+07:00,3277.060302734375,1736.91455078125,2057.40478515625,2593.987060546875
2017-10-03 00:00:00+07:00,3281.0908203125,1745.45654296875,2057.40478515625,2654.7158203125
2017-10-04 00:00:00+07:00,3277.060302734375,1739.761962890625,2042.05078125,2646.040283203125
2017-10-05 00:00:00+07:00,3268.997802734375,1745.45654296875,2026.697021484375,2602.662841796875
2017-10-06 00:00:00+07:00,3297.2138671875,1751.1513671875,2026.697021484375,2576.635986328125
2017-10-09 00:00:00+07:00,3281.0908203125,1751.1513671875,2026.697021484375,2559.28466796875
2017-10-10 00:00:00+07:00,3285.121826171875,1739.761962890625,2057.40478515625,2533.258544921875
2017-10-11 00:00:00+07:00,3285.121826171875,1739.761962890625,2065.081298828125,2533.258544921875
2017-10-12 00:00:00+07:00,3353.645751953125,1751.1513671875,2095.788818359375,2602.662841796875
2017-10-13 00:00:00+07:00,3333.4912109375,1748.30419921875,2080.43505859375,2646.040283203125
2017-10-16 00:00:00+07:00,3341.55322265625,1748.30419921875,2126.49609375,2611.338134765625
2017-10-17 00:00:00+07:00,3305.275634765625,1753.998779296875,2157.20361328125,2620.013671875
2017-10-18 00:00:00+07:00,3256.905517578125,1753.998779296875,2172.5576171875,2654.7158203125
2017-10-19 00:00:00+07:00,3277.060302734375,1765.387939453125,2141.850341796875,2663.391357421875
2017-10-20 00:00:00+07:00,3281.0908203125,1779.6253662109375,2180.234619140625,2654.7158203125
2017-10-23 00:00:00+07:00,3385.891845703125,1779.6253662109375,2134.173095703125,2620.013671875
2017-10-24 00:00:00+07:00,3321.39892578125,1762.5411376953125,2095.788818359375,2620.013671875
2017-10-25 00:00:00+07:00,3393.953857421875,1776.7779541015625,2149.52685546875,2637.364990234375
2017-10-26 00:00:00+07:00,3349.614501953125,1779.6253662109375,2157.20361328125,2637.364990234375
2017-10-27 00:00:00+07:00,3273.02880859375,1776.7779541015625,2134.173095703125,2672.06689453125
2017-10-30 00:00:00+07:00,3293.18310546875,1771.083251953125,2172.5576171875,2637.364990234375
2017-10-31 00:00:00+07:00,3369.7685546875,1776.7779541015625,2164.880859375,2637.364990234375
2017-11-01 00:00:00+07:00,3438.29296875,1788.1676025390625,2180.234619140625,2750.14697265625
2017-11-02 00:00:00+07:00,3462.4775390625,1816.6417236328125,2233.972900390625,2715.44482421875
2017-11-03 00:00:00+07:00,3389.92333984375,1822.33642578125,2226.296142578125,2689.417724609375
2017-11-06 00:00:00+07:00,3385.891845703125,1850.810302734375,2218.619140625,2672.06689453125
2017-11-07 00:00:00+07:00,3393.953857421875,1845.1153564453125,2187.911376953125,2758.822509765625
2017-11-08 00:00:00+07:00,3353.645751953125,1873.58935546875,2203.265380859375,2732.7958984375
2017-11-09 00:00:00+07:00,3353.645751953125,1873.58935546875,2172.5576171875,2767.498291015625
2017-11-10 00:00:00+07:00,3329.460693359375,1867.8946533203125,2164.880859375,2767.498291015625
2017-11-13 00:00:00+07:00,3301.244873046875,1856.5052490234375,2164.880859375,2724.120361328125
2017-11-14 00:00:00+07:00,3301.244873046875,1805.2520751953125,2134.173095703125,2732.7958984375
2017-11-15 00:00:00+07:00,3389.92333984375,1788.1676025390625,2141.850341796875,2663.391357421875
2017-11-16 00:00:00+07:00,3389.92333984375,1828.0313720703125,2180.234619140625,2732.7958984375
2017-11-17 00:00:00+07:00,3414.107421875,1873.58935546875,2249.326416015625,2836.90234375
2017-11-20 00:00:00+07:00,3389.92333984375,1902.0638427734375,2280.033935546875,2767.498291015625
2017-11-21 00:00:00+07:00,3406.046875,1867.8946533203125,2272.35693359375,2750.14697265625
2017-11-22 00:00:00+07:00,3414.107421875,1936.2325439453125,2264.68017578125,2862.9287109375
2017-11-23 00:00:00+07:00,3385.891845703125,1913.4532470703125,2287.7109375,2854.25341796875
2017-11-24 00:00:00+07:00,3385.891845703125,1907.75830078125,2287.7109375,2854.25341796875
2017-11-27 00:00:00+07:00,3434.26220703125,1879.2845458984375,2280.033935546875,2828.2265625
2017-11-28 00:00:00+07:00,3434.26220703125,1924.8431396484375,2280.033935546875,2914.98193359375
2017-11-29 00:00:00+07:00,3426.978759765625,1879.2845458984375,2272.35693359375,2914.98193359375
2017-11-30 00:00:00+07:00,3293.460693359375,1828.0313720703125,2272.35693359375,2810.87548828125
2017-12-01 00:00:00+07:00,3293.460693359375,1828.0313720703125,2272.35693359375,2810.87548828125
2017-12-04 00:00:00+07:00,3366.2890625,1879.2845458984375,2287.7109375,2854.25341796875
2017-12-05 00:00:00+07:00,3398.65673828125,1907.75830078125,2295.387451171875,2932.333251953125
2017-12-06 00:00:00+07:00,3447.209716796875,1970.4010009765625,2295.387451171875,2958.35986328125
2017-12-07 00:00:00+07:00,3394.61083984375,1924.8431396484375,2257.003173828125,2958.35986328125
2017-12-08 00:00:00+07:00,3418.887939453125,1919.1483154296875,2295.387451171875,3071.141845703125
2017-12-11 00:00:00+07:00,3410.794677734375,1959.0115966796875,2295.387451171875,3088.49267578125
2017-12-12 00:00:00+07:00,3439.117431640625,1964.7061767578125,2287.7109375,3053.791015625
2017-12-13 00:00:00+07:00,3386.51904296875,1964.7061767578125,2295.387451171875,3157.8974609375
2017-12-14 00:00:00+07:00,3414.84130859375,1970.4010009765625,2295.387451171875,3201.27490234375
2017-12-15 00:00:00+07:00,3414.84130859375,1930.53759765625,2280.033935546875,3253.328369140625
2017-12-18 00:00:00+07:00,3414.84130859375,1930.53759765625,2303.064453125,3227.3017578125
2017-12-19 00:00:00+07:00,3414.84130859375,1959.0115966796875,2295.387451171875,3305.3818359375
2017-12-20 00:00:00+07:00,3386.51904296875,1936.2325439453125,2287.7109375,3305.3818359375
2017-12-21 00:00:00+07:00,3414.84130859375,1947.6220703125,2341.44921875,3418.163330078125
2017-12-22 00:00:00+07:00,3479.576904296875,1970.4010009765625,2356.802978515625,3418.163330078125
2017-12-25 00:00:00+07:00,3479.576904296875,1970.4010009765625,2356.802978515625,3418.163330078125
2017-12-26 00:00:00+07:00,3479.576904296875,1970.4010009765625,2356.802978515625,3418.163330078125
2017-12-27 00:00:00+07:00,3483.623779296875,2021.6544189453125,2456.60205078125,3435.51513671875
2017-12-28 00:00:00+07:00,3548.35986328125,2067.213134765625,2441.248291015625,3444.190673828125
2017-12-29 00:00:00+07:00,3544.313720703125,2072.90771484375,2456.60205078125,3435.51513671875
2018-01-01 00:00:00+07:00,3544.313720703125,2072.90771484375,2456.60205078125,3435.51513671875
2018-01-02 00:00:00+07:00,3544.313720703125,2067.213134765625,2410.541015625,3392.136962890625
2018-01-03 00:00:00+07:00,3544.313720703125,2055.823486328125,2364.479736328125,3270.67919921875
2018-01-04 00:00:00+07:00,3596.912109375,2021.6544189453125,2402.8642578125,3262.00390625
2018-01-05 00:00:00+07:00,3600.9580078125,2044.4339599609375,2402.8642578125,3227.3017578125
2018-01-08 00:00:00+07:00,3617.1416015625,2044.4339599609375,2433.5712890625,3227.3017578125
2018-01-09 00:00:00+07:00,3645.4638671875,2033.043701171875,2425.894775390625,3227.3017578125
2018-01-10 00:00:00+07:00,3633.32666015625,2010.264892578125,2425.894775390625,3218.626220703125
2018-01-11 00:00:00+07:00,3673.785888671875,2015.9600830078125,2479.6328125,3218.626220703125
2018-01-12 00:00:00+07:00,3629.280029296875,2015.9600830078125,2487.31005859375,3218.626220703125
2018-01-15 00:00:00+07:00,3637.371826171875,2021.6544189453125,2518.017333984375,3296.7060546875
2018-01-16 00:00:00+07:00,3657.602294921875,2055.823486328125,2525.6943359375,3331.408447265625
2018-01-17 00:00:00+07:00,3584.77392578125,2067.213134765625,2487.31005859375,3331.408447265625
2018-01-18 00:00:00+07:00,3653.556396484375,2061.517822265625,2494.98681640625,3296.7060546875
2018-01-19 00:00:00+07:00,3633.32666015625,2061.517822265625,2479.6328125,3270.67919921875
2018-01-22 00:00:00+07:00,3637.371826171875,2078.6025390625,2479.6328125,3262.00390625
2018-01-23 00:00:00+07:00,3665.69482421875,2232.362548828125,2510.340576171875,3348.759765625
2018-01-24 00:00:00+07:00,3653.556396484375,2181.109130859375,2533.371337890625,3374.7861328125
2018-01-25 00:00:00+07:00,3653.556396484375,2146.940185546875,2502.663330078125,3331.408447265625
2018-01-26 00:00:00+07:00,3673.785888671875,2192.49853515625,2518.017333984375,3331.408447265625
2018-01-29 00:00:00+07:00,3689.970703125,2164.02490234375,2510.340576171875,3296.7060546875
2018-01-30 00:00:00+07:00,3689.970703125,2118.4658203125,2471.9560546875,3201.27490234375
2018-01-31 00:00:00+07:00,3677.832763671875,2107.076904296875,2502.663330078125,3262.00390625
2018-02-01 00:00:00+07:00,3783.029541015625,2107.076904296875,2518.017333984375,3235.977294921875
2018-02-02 00:00:00+07:00,3880.133056640625,2129.855712890625,2494.98681640625,3227.3017578125
2018-02-05 00:00:00+07:00,3851.81103515625,2152.635009765625,2494.98681640625,3218.626220703125
2018-02-06 00:00:00+07:00,3807.305419921875,2095.686767578125,2464.279296875,3149.221923828125
2018-02-07 00:00:00+07:00,3803.258544921875,2107.076904296875,2494.98681640625,3314.05712890625
2018-02-08 00:00:00+07:00,3835.626953125,2118.4658203125,2510.340576171875,3296.7060546875
2018-02-09 00:00:00+07:00,3815.3974609375,2112.771484375,2525.6943359375,3270.67919921875
2018-02-12 00:00:00+07:00,3803.258544921875,2164.02490234375,2518.017333984375,3305.3818359375
2018-02-13 00:00:00+07:00,3851.81103515625,2209.5830078125,2541.048095703125,3366.1103515625
2018-02-14 00:00:00+07:00,3835.626953125,2198.193603515625,2548.724853515625,3366.1103515625
2018-02-15 00:00:00+07:00,3795.167236328125,2186.803466796875,2548.724853515625,3340.083251953125
2018-02-16 00:00:00+07:00,3795.167236328125,2186.803466796875,2548.724853515625,3340.083251953125
2018-02-19 00:00:00+07:00,3924.6396484375,2198.193603515625,2602.463134765625,3426.839111328125
2018-02-20 00:00:00+07:00,3888.225341796875,2164.02490234375,2779.03125,3444.190673828125
2018-02-21 00:00:00+07:00,3888.225341796875,2164.02490234375,2702.26220703125,3530.94580078125
2018-02-22 00:00:00+07:00,3867.994873046875,2146.940185546875,2648.524169921875,3392.136962890625
2018-02-23 00:00:00+07:00,3924.6396484375,2158.329833984375,2625.49365234375,3418.163330078125
2018-02-26 00:00:00+07:00,3807.305419921875,2129.855712890625,2548.724853515625,3409.488037109375
2018-02-27 00:00:00+07:00,3811.350830078125,2146.940185546875,2587.109375,3409.488037109375
2018-02-28 00:00:00+07:00,3750.661865234375,2152.635009765625,2548.724853515625,3374.7861328125
2018-03-01 00:00:00+07:00,3750.661865234375,2158.329833984375,2571.755615234375,3340.083251953125
2018-03-02 00:00:00+07:00,3702.108154296875,2158.329833984375,2602.463134765625,3305.3818359375
2018-03-05 00:00:00+07:00,3702.108154296875,2146.940185546875,2525.6943359375,3314.05712890625
2018-03-06 00:00:00+07:00,3685.92431640625,2124.161376953125,2471.9560546875,3183.924072265625
2018-03-07 00:00:00+07:00,3657.602294921875,2084.29736328125,2433.5712890625,3149.221923828125
2018-03-08 00:00:00+07:00,3770.890869140625,2146.940185546875,2487.31005859375,3244.65234375
2018-03-09 00:00:00+07:00,3770.890869140625,2101.381591796875,2487.31005859375,3262.00390625
2018-03-12 00:00:00+07:00,3823.489501953125,2141.24560546875,2556.401611328125,3244.65234375
2018-03-13 00:00:00+07:00,3795.167236328125,2141.24560546875,2510.340576171875,3209.95068359375
2018-03-14 00:00:00+07:00,3787.07470703125,2135.550537109375,2518.017333984375,3279.355224609375
2018-03-15 00:00:00+07:00,3783.029541015625,2072.90771484375,2456.60205078125,3262.00390625
2018-03-16 00:00:00+07:00,3778.982666015625,2095.686767578125,2433.5712890625,3305.3818359375
2018-03-19 00:00:00+07:00,3778.982666015625,2101.381591796875,2479.6328125,3331.408447265625
2018-03-20 00:00:00+07:00,3766.8447265625,2129.855712890625,2487.31005859375,3209.95068359375
2018-03-21 00:00:00+07:00,3783.029541015625,2169.71923828125,2518.017333984375,3218.626220703125
2018-03-22 00:00:00+07:00,3795.167236328125,2089.991943359375,2456.60205078125,3088.49267578125
2018-03-23 00:00:00+07:00,3851.81103515625,2050.128662109375,2471.9560546875,3027.763916015625
2018-03-26 00:00:00+07:00,3766.8447265625,2050.128662109375,2479.6328125,3175.248291015625
2018-03-27 00:00:00+07:00,3795.167236328125,2050.128662109375,2456.60205078125,3192.599609375
2018-03-28 00:00:00+07:00,3774.93701171875,2021.6544189453125,2395.187255859375,3087.50146484375
2018-03-29 00:00:00+07:00,3770.890869140625,2050.128662109375,2418.513916015625,3096.425048828125
2018-03-30 00:00:00+07:00,3770.890869140625,2050.128662109375,2418.513916015625,3096.425048828125
2018-04-02 00:00:00+07:00,3787.07470703125,2112.7763671875,2465.78125,3114.271728515625
2018-04-03 00:00:00+07:00,3787.07470703125,2112.7763671875,2457.9033203125,3078.577880859375
2018-04-04 00:00:00+07:00,3770.890869140625,2048.21923828125,2394.88037109375,2953.650146484375
2018-04-05 00:00:00+07:00,3730.430908203125,2036.48193359375,2410.63623046875,2926.8798828125
2018-04-06 00:00:00+07:00,3677.832763671875,2042.3502197265625,2379.12451171875,2962.57373046875
2018-04-09 00:00:00+07:00,3685.92431640625,2071.694580078125,2387.002685546875,3033.961181640625
2018-04-10 00:00:00+07:00,3770.890869140625,2101.0390625,2481.537109375,3114.271728515625
2018-04-11 00:00:00+07:00,3774.93701171875,2142.12060546875,2536.682373046875,3060.7314453125
2018-04-12 00:00:00+07:00,3746.614990234375,2106.90771484375,2528.80419921875,3087.50146484375
2018-04-13 00:00:00+07:00,3734.38427734375,2083.4326171875,2528.80419921875,3149.9658203125
2018-04-16 00:00:00+07:00,3734.38427734375,2083.4326171875,2528.80419921875,3149.9658203125
2018-04-17 00:00:00+07:00,3734.38427734375,2083.4326171875,2528.80419921875,3149.9658203125
2018-04-18 00:00:00+07:00,3746.615478515625,2147.989501953125,2536.682373046875,3132.11865234375
2018-04-19 00:00:00+07:00,3746.615478515625,2147.989501953125,2536.682373046875,3132.11865234375
2018-04-20 00:00:00+07:00,3746.615478515625,2147.989501953125,2536.682373046875,3132.11865234375
2018-04-23 00:00:00+07:00,3750.69140625,2101.0390625,2520.92626953125,3114.271728515625
2018-04-24 00:00:00+07:00,3738.460693359375,2048.21923828125,2434.27001953125,2989.34423828125
2018-04-25 00:00:00+07:00,3738.460693359375,2048.21923828125,2434.27001953125,2989.34423828125
2018-04-26 00:00:00+07:00,3738.460693359375,2048.21923828125,2434.27001953125,2989.34423828125
2018-04-27 00:00:00+07:00,3738.460693359375,2048.21923828125,2434.27001953125,2989.34423828125
2018-04-30 00:00:00+07:00,3603.926025390625,1889.7608642578125,2245.199951171875,2873.339599609375
2018-05-01 00:00:00+07:00,3603.926025390625,1889.7608642578125,2245.199951171875,2873.339599609375
2018-05-02 00:00:00+07:00,3734.38427734375,1895.6300048828125,2268.833740234375,2855.49267578125
2018-05-03 00:00:00+07:00,3636.53955078125,1848.6795654296875,2158.54345703125,2757.33544921875
2018-05-04 00:00:00+07:00,3591.69482421875,1778.25341796875,2087.642333984375,2668.10107421875
2018-05-07 00:00:00+07:00,3636.53955078125,1789.9910888671875,2142.78759765625,2614.560546875
2018-05-08 00:00:00+07:00,3591.69482421875,1801.728515625,2142.78759765625,2614.560546875
2018-05-09 00:00:00+07:00,3734.38427734375,1883.892578125,2260.955810546875,2873.339599609375
2018-05-10 00:00:00+07:00,3734.38427734375,1883.892578125,2260.955810546875,2873.339599609375
2018-05-11 00:00:00+07:00,3709.923095703125,1854.5479736328125,2268.833740234375,2953.650146484375
2018-05-14 00:00:00+07:00,3746.615478515625,1872.154296875,2268.833740234375,2926.8798828125
2018-05-15 00:00:00+07:00,3620.232666015625,1801.728515625,2158.54345703125,2882.26318359375
2018-05-16 00:00:00+07:00,3648.771240234375,1801.728515625,2158.54345703125,2855.49267578125
2018-05-17 00:00:00+07:00,3587.61767578125,1754.7779541015625,2111.276123046875,2784.10546875
2018-05-18 00:00:00+07:00,3538.69580078125,1725.4339599609375,2142.78759765625,2703.794921875
2018-05-21 00:00:00+07:00,3530.542236328125,1619.7952880859375,2103.398193359375,2605.636962890625
2018-05-22 00:00:00+07:00,3587.61767578125,1596.31982421875,2056.130859375,2543.173095703125
2018-05-23 00:00:00+07:00,3587.61767578125,1690.220947265625,2134.909912109375,2569.943359375
2018-05-24 00:00:00+07:00,3661.00146484375,1795.860107421875,2205.810791015625,2739.48876953125
2018-05-25 00:00:00+07:00,3677.308837890625,1831.0728759765625,2205.810791015625,2846.5693359375
2018-05-28 00:00:00+07:00,3726.2314453125,1907.3675537109375,2323.979248046875,3060.7314453125
2018-05-29 00:00:00+07:00,3726.2314453125,1907.3675537109375,2323.979248046875,3060.7314453125
2018-05-30 00:00:00+07:00,3701.769287109375,1842.810546875,2284.589599609375,3087.50146484375
2018-05-31 00:00:00+07:00,3701.769287109375,1807.5975341796875,2221.566650390625,3025.03759765625
2018-06-01 00:00:00+07:00,3701.769287109375,1807.5975341796875,2221.566650390625,3025.03759765625
2018-06-04 00:00:00+07:00,3738.460693359375,1836.9415283203125,2323.979248046875,3025.03759765625
2018-06-05 00:00:00+07:00,3705.8466796875,1825.2039794921875,2316.101318359375,2953.650146484375
2018-06-06 00:00:00+07:00,3754.768310546875,1848.6795654296875,2308.223388671875,2944.72705078125
2018-06-07 00:00:00+07:00,3746.615478515625,1919.1051025390625,2323.979248046875,3016.114013671875
2018-06-08 00:00:00+07:00,3628.386474609375,1842.810546875,2190.054931640625,2873.339599609375
2018-06-11 00:00:00+07:00,3628.386474609375,1842.810546875,2190.054931640625,2873.339599609375
2018-06-12 00:00:00+07:00,3628.386474609375,1842.810546875,2190.054931640625,2873.339599609375
2018-06-13 00:00:00+07:00,3628.386474609375,1842.810546875,2190.054931640625,2873.339599609375
2018-06-14 00:00:00+07:00,3628.386474609375,1842.810546875,2190.054931640625,2873.339599609375
2018-06-15 00:00:00+07:00,3628.386474609375,1842.810546875,2190.054931640625,2873.339599609375
2018-06-18 00:00:00+07:00,3628.386474609375,1842.810546875,2190.054931640625,2873.339599609375
2018-06-19 00:00:00+07:00,3628.386474609375,1842.810546875,2190.054931640625,2873.339599609375
2018-06-20 00:00:00+07:00,3506.080810546875,1737.171630859375,2111.276123046875,2685.947998046875
2018-06-21 00:00:00+07:00,3449.005859375,1707.827392578125,2111.276123046875,2641.3310546875
2018-06-22 00:00:00+07:00,3575.3876953125,1748.9093017578125,2111.276123046875,2641.3310546875
2018-06-25 00:00:00+07:00,3620.232666015625,1696.090087890625,2111.276123046875,2605.636962890625
2018-06-26 00:00:00+07:00,3485.697021484375,1655.008056640625,2087.642333984375,2552.0966796875
2018-06-27 00:00:00+07:00,3481.6201171875,1666.7459716796875,2079.7646484375,2516.403076171875
2018-06-28 00:00:00+07:00,3416.390869140625,1613.9263916015625,2048.2529296875,2427.1689453125
2018-06-29 00:00:00+07:00,3502.004638671875,1666.7459716796875,2158.54345703125,2516.403076171875
2018-07-02 00:00:00+07:00,3497.92822265625,1672.6146240234375,2056.130859375,2516.403076171875
2018-07-03 00:00:00+07:00,3359.3154296875,1660.8770751953125,1993.1072998046875,2480.709716796875
2018-07-04 00:00:00+07:00,3461.23583984375,1719.56494140625,2079.7646484375,2569.943359375
2018-07-05 00:00:00+07:00,3461.23583984375,1707.827392578125,2056.130859375,2534.25
2018-07-06 00:00:00+07:00,3412.313720703125,1666.7459716796875,1985.2296142578125,2480.709716796875
2018-07-09 00:00:00+07:00,3571.3115234375,1766.5159912109375,2024.6192626953125,2569.943359375
2018-07-10 00:00:00+07:00,3571.3115234375,1789.9910888671875,2032.4971923828125,2605.636962890625
2018-07-11 00:00:00+07:00,3640.61669921875,1754.7779541015625,2000.9852294921875,2561.02001953125
2018-07-12 00:00:00+07:00,3722.153564453125,1743.0408935546875,2032.4971923828125,2507.479736328125
2018-07-13 00:00:00+07:00,3754.768310546875,1743.0408935546875,2079.7646484375,2587.790771484375
2018-07-16 00:00:00+07:00,3771.075927734375,1743.0408935546875,2064.00830078125,2623.484130859375
2018-07-17 00:00:00+07:00,3705.8466796875,1684.352294921875,1993.1072998046875,2650.254150390625
2018-07-18 00:00:00+07:00,3783.305908203125,1672.6146240234375,2016.7410888671875,2632.407470703125
2018-07-19 00:00:00+07:00,3783.305908203125,1696.090087890625,2008.8631591796875,2632.407470703125
2018-07-20 00:00:00+07:00,3766.998291015625,1748.9093017578125,2000.9852294921875,2587.790771484375
2018-07-23 00:00:00+07:00,3807.767578125,1784.1224365234375,2016.7410888671875,2605.636962890625
2018-07-24 00:00:00+07:00,3836.304931640625,1766.5159912109375,2056.130859375,2623.484130859375
2018-07-25 00:00:00+07:00,3844.45947265625,1754.7779541015625,2040.3748779296875,2605.636962890625
2018-07-26 00:00:00+07:00,3803.690673828125,1784.1224365234375,2064.00830078125,2703.794921875
2018-07-27 00:00:00+07:00,3787.383056640625,1813.466552734375,2071.886474609375,2659.177490234375
2018-07-30 00:00:00+07:00,3795.5361328125,1807.5975341796875,2119.154052734375,2677.024658203125
2018-07-31 00:00:00+07:00,3795.5361328125,1801.728515625,2095.520263671875,2641.3310546875
2018-08-01 00:00:00+07:00,3828.15185546875,1872.154296875,2205.810791015625,2793.02880859375
2018-08-02 00:00:00+07:00,3824.07568359375,1907.3675537109375,2221.566650390625,2784.10546875
2018-08-03 00:00:00+07:00,3824.07568359375,1954.3175048828125,2268.833740234375,2819.799072265625
2018-08-06 00:00:00+07:00,3881.150634765625,2001.2689208984375,2300.345458984375,2926.8798828125
2018-08-07 00:00:00+07:00,3881.150634765625,1966.0557861328125,2268.833740234375,2891.186279296875
2018-08-08 00:00:00+07:00,3901.535400390625,1954.3175048828125,2308.223388671875,2891.186279296875
2018-08-09 00:00:00+07:00,3930.073486328125,1954.3175048828125,2292.467529296875,2837.645751953125
2018-08-10 00:00:00+07:00,3893.3818359375,1989.531005859375,2316.101318359375,2846.5693359375
2018-08-13 00:00:00+07:00,3803.690673828125,1842.810546875,2182.177001953125,2641.3310546875
2018-08-14 00:00:00+07:00,3832.228515625,1836.9415283203125,2119.154052734375,2605.636962890625
2018-08-15 00:00:00+07:00,3824.07568359375,1883.892578125,2142.78759765625,2632.407470703125
2018-08-16 00:00:00+07:00,3811.8447265625,1789.9910888671875,2111.276123046875,2525.326416015625
2018-08-17 00:00:00+07:00,3811.8447265625,1789.9910888671875,2111.276123046875,2525.326416015625
2018-08-20 00:00:00+07:00,3897.45751953125,1866.2857666015625,2119.154052734375,2596.713623046875
2018-08-21 00:00:00+07:00,3893.3818359375,1848.6795654296875,2111.276123046875,2632.407470703125
2018-08-22 00:00:00+07:00,3893.3818359375,1848.6795654296875,2111.276123046875,2632.407470703125
2018-08-23 00:00:00+07:00,4007.533935546875,1919.1051025390625,2158.54345703125,2694.871337890625
2018-08-24 00:00:00+07:00,4089.069580078125,1919.1051025390625,2134.909912109375,2650.254150390625
2018-08-27 00:00:00+07:00,4040.14697265625,1983.6622314453125,2197.933349609375,2739.48876953125
2018-08-28 00:00:00+07:00,4072.76220703125,1954.3175048828125,2205.810791015625,2810.87548828125
2018-08-29 00:00:00+07:00,4044.224609375,1930.8428955078125,2205.810791015625,2801.9521484375
2018-08-30 00:00:00+07:00,4089.069580078125,1872.154296875,2158.54345703125,2721.641357421875
2018-08-31 00:00:00+07:00,4044.224609375,1866.2857666015625,2174.29931640625,2784.10546875
2018-09-03 00:00:00+07:00,4040.14697265625,1860.4171142578125,2111.276123046875,2801.9521484375
2018-09-04 00:00:00+07:00,4036.07080078125,1825.2039794921875,2071.886474609375,2677.024658203125
2018-09-05 00:00:00+07:00,3913.764892578125,1719.56494140625,1993.1072998046875,2525.326416015625
